Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
128187645,9/12/2021 21:49,9/12/2021 22:04,71231,883,,Missing,49781,Fifth Ave & Miltenberger St,Customer
128187650,9/12/2021 21:49,9/12/2021 23:54,70833,7475,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
128187666,9/12/2021 21:52,9/12/2021 22:01,70763,550,1041,Fifth Ave & S Bouquet St,49301,Centre Ave & N Craig St,Subscriber
128187693,9/12/2021 21:55,9/12/2021 22:26,70619,1855,49621,14th St & Penn Ave,,BIKE 70619,Customer
128187714,9/12/2021 22:00,9/12/2021 22:27,70433,1581,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1038,Boulevard of the Allies & Parkview Ave,Subscriber
128187716,9/12/2021 22:00,9/12/2021 22:23,71191,1355,49251,Schenley Dr & Forbes Ave,1039,Atwood St & Bates St,Subscriber
128187780,9/12/2021 22:17,9/12/2021 23:00,70046,2580,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,Subscriber
128187788,9/12/2021 22:20,9/12/2021 22:43,70802,1432,,BIKE 70802,1000,Liberty Ave & Stanwix St,Customer
128187794,9/12/2021 22:21,9/13/2021 0:21,70843,7204,1097,Tennyson Ave & Fifth Ave,1097,Tennyson Ave & Fifth Ave,Customer
128187798,9/12/2021 22:21,9/12/2021 22:43,70989,1337,,BIKE 70989,1000,Liberty Ave & Stanwix St,Customer
128187799,9/12/2021 22:21,9/13/2021 0:22,70991,7258,1097,Tennyson Ave & Fifth Ave,1097,Tennyson Ave & Fifth Ave,Customer
128187810,9/12/2021 22:23,9/12/2021 23:09,70613,2793,1007,Stevenson St & Forbes Ave,1001,Forbes Ave & Market Square,Customer
128187829,9/12/2021 22:26,9/12/2021 23:00,70983,2039,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1041,Fifth Ave & S Bouquet St,Customer
128187837,9/12/2021 22:27,9/12/2021 23:00,70952,1977,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1041,Fifth Ave & S Bouquet St,Customer
128187847,9/12/2021 22:28,9/12/2021 22:42,71173,831,1068,Forbes Ave & Murray Ave,49301,Centre Ave & N Craig St,Customer
128187848,9/12/2021 22:29,9/12/2021 22:52,70619,1414,,BIKE 70619,1000,Liberty Ave & Stanwix St,Customer
128187914,9/12/2021 22:39,9/12/2021 22:45,70940,343,,BIKE 70940,,BIKE 70940,Subscriber
128187916,9/12/2021 22:40,9/12/2021 22:45,70814,320,,BIKE 70814,,BIKE 70814,Subscriber
128188044,9/12/2021 22:56,9/12/2021 23:15,70557,1126,1041,Fifth Ave & S Bouquet St,,BIKE 70557,Customer
128188164,9/12/2021 23:10,9/12/2021 23:17,70656,416,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Subscriber
128188239,9/12/2021 23:19,9/13/2021 0:07,70322,2900,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
128188303,9/12/2021 23:24,9/12/2021 23:33,70656,545,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Subscriber
128188312,9/12/2021 23:24,9/12/2021 23:31,70951,438,49951,Butler St & 36th St,1017,21st St & Penn Ave,Subscriber
128188351,9/12/2021 23:28,9/13/2021 0:21,70909,3209,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
128188361,9/12/2021 23:28,9/13/2021 0:21,70685,3180,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
128188425,9/12/2021 23:32,9/12/2021 23:42,70101,606,1017,21st St & Penn Ave,1015,Federal St & E North Ave,Subscriber
128188533,9/12/2021 23:40,9/12/2021 23:53,70605,800,1016,17th St & Penn Ave,1010,10th St & Penn Ave,Customer
128188566,9/12/2021 23:42,9/13/2021 8:16,70046,30870,1041,Fifth Ave & S Bouquet St,1021,Taylor St & Liberty Ave,Customer
128188572,9/12/2021 23:42,9/12/2021 23:53,70809,657,1016,17th St & Penn Ave,1010,10th St & Penn Ave,Customer
128188645,9/12/2021 23:46,9/12/2021 23:54,70707,502,1037,Frew St & Schenley Dr,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128188679,9/12/2021 23:48,9/13/2021 0:20,71152,1923,1042,Centre Ave & Addison St,1097,Tennyson Ave & Fifth Ave,Customer
128188687,9/12/2021 23:49,9/12/2021 23:56,70854,431,,BIKE 70854,,BIKE 70854,Subscriber
128188802,9/12/2021 23:56,9/13/2021 1:30,70610,5623,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
128188823,9/12/2021 23:57,9/13/2021 1:30,70613,5604,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
128188839,9/12/2021 23:58,9/13/2021 1:28,70738,5395,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,Customer
128188863,9/12/2021 23:59,9/13/2021 0:17,70952,1025,1041,Fifth Ave & S Bouquet St,1002,Third Ave & Wood St,Customer
128188924,9/13/2021 0:03,9/13/2021 0:09,70518,353,1086,Technology Dr & Bates St ,1084,Hot Metal St & Tunnel Blvd,Subscriber
128189082,9/13/2021 0:11,9/13/2021 0:14,70757,210,1084,Hot Metal St & Tunnel Blvd,,BIKE 70757,Subscriber
128189092,9/13/2021 0:11,9/13/2021 1:32,70515,4812,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Customer
128189310,9/13/2021 0:21,9/13/2021 0:25,70757,249,,BIKE 70757,,BIKE 70757,Subscriber
128189571,9/13/2021 0:29,9/13/2021 0:35,70518,348,1084,Hot Metal St & Tunnel Blvd,1086,Technology Dr & Bates St ,Subscriber
128198199,9/13/2021 2:27,9/13/2021 3:02,70271,2146,1018,Butler St & Stanton Ave,,BIKE 70271,Customer
128206689,9/13/2021 4:25,9/13/2021 4:33,71223,526,1063,Penn Ave & N Atlantic Ave,1024,S Negley Ave & Baum Blvd,Subscriber
128207278,9/13/2021 4:36,9/13/2021 4:44,70854,532,,BIKE 70854,1024,S Negley Ave & Baum Blvd,Subscriber
128207302,9/13/2021 4:36,9/13/2021 5:08,70752,1897,1024,S Negley Ave & Baum Blvd,1063,Penn Ave & N Atlantic Ave,Customer
128209899,9/13/2021 5:17,9/13/2021 5:41,70795,1464,1000,Liberty Ave & Stanwix St,49951,Butler St & 36th St,Subscriber
128212028,9/13/2021 5:48,9/13/2021 5:53,70279,285,1072,Glasshouse,1082,W Station Square Dr & Bessemer Court,Subscriber
128212314,9/13/2021 5:51,9/13/2021 5:58,70705,431,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
128212315,9/13/2021 5:51,9/13/2021 5:57,70566,374,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
128212381,9/13/2021 5:52,9/13/2021 5:58,70144,337,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
128213115,9/13/2021 6:01,9/13/2021 6:16,70977,870,1046,S 25th St & E Carson St,49731,Ross St & Fourth Ave,Customer
128215635,9/13/2021 6:31,9/13/2021 6:44,70944,778,1033,Ivy St & Walnut St   ,1041,Fifth Ave & S Bouquet St,Subscriber
128215756,9/13/2021 6:33,9/13/2021 6:39,70994,359,49611,24th St & Smallman St,49641,11th St & Penn Ave,Subscriber
128216063,9/13/2021 6:37,9/13/2021 6:43,70689,372,49671,9th St & Penn Ave,1015,Federal St & E North Ave,Subscriber
128216111,9/13/2021 6:37,9/13/2021 6:52,70950,885,1086,Technology Dr & Bates St ,1004,First Ave & B St (T Station),Subscriber
128216503,9/13/2021 6:42,9/13/2021 6:58,70279,942,1082,W Station Square Dr & Bessemer Court,1086,Technology Dr & Bates St ,Subscriber
128216973,9/13/2021 6:47,9/13/2021 7:00,70026,780,1061,33rd St & Penn Ave ,1011,Fort Duquesne Blvd & 7th St,Subscriber
128218303,9/13/2021 7:03,9/13/2021 7:15,70667,694,1060,Penn Ave & 29th St,49641,11th St & Penn Ave,Subscriber
128218482,9/13/2021 7:05,9/13/2021 7:30,70527,1511,1062,S Winebiddle St & Penn Ave,1086,Technology Dr & Bates St ,Subscriber
128219048,9/13/2021 7:11,9/13/2021 7:18,70510,444,49671,9th St & Penn Ave,49611,24th St & Smallman St,Customer
128219858,9/13/2021 7:20,9/13/2021 7:25,70705,289,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Subscriber
128219888,9/13/2021 7:20,9/13/2021 7:36,70399,932,1033,Ivy St & Walnut St   ,1041,Fifth Ave & S Bouquet St,Subscriber
128220196,9/13/2021 7:23,9/13/2021 7:43,70649,1160,1023,Liberty Ave & Baum Blvd,1099,Forbes Ave & S Craig St,Customer
128221401,9/13/2021 7:36,9/13/2021 7:45,71203,538,49801,Microsoft,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
128221622,9/13/2021 7:38,9/13/2021 7:48,70779,604,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Subscriber
128221648,9/13/2021 7:38,9/13/2021 7:51,70253,795,1020,42nd & Penn Ave.,1060,Penn Ave & 29th St,Subscriber
128221705,9/13/2021 7:39,9/13/2021 7:46,70433,423,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
128221753,9/13/2021 7:39,9/13/2021 7:47,70635,477,49301,Centre Ave & N Craig St,1099,Forbes Ave & S Craig St,Subscriber
128221902,9/13/2021 7:41,9/13/2021 7:50,70612,548,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1024,S Negley Ave & Baum Blvd,Subscriber
128222129,9/13/2021 7:43,9/13/2021 7:59,70523,920,1062,S Winebiddle St & Penn Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
128222237,9/13/2021 7:44,9/13/2021 10:07,70667,8586,49641,11th St & Penn Ave,49611,24th St & Smallman St,Customer
128222948,9/13/2021 7:51,9/13/2021 8:06,70962,898,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
128223019,9/13/2021 7:52,9/13/2021 8:21,70524,1772,1060,Penn Ave & 29th St,,BIKE 70524,Subscriber
128223224,9/13/2021 7:54,9/13/2021 8:01,70968,455,1082,W Station Square Dr & Bessemer Court,1003,First Ave & Smithfield St,Subscriber
128223499,9/13/2021 7:56,9/13/2021 8:09,71189,742,1043,S Millvale Ave & Centre Ave,1041,Fifth Ave & S Bouquet St,Customer
128223574,9/13/2021 7:57,9/13/2021 8:09,70681,684,,BIKE 70681,,BIKE 70681,Customer
128223583,9/13/2021 7:57,9/13/2021 8:04,70656,394,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128223681,9/13/2021 7:58,9/13/2021 8:02,71191,226,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128224267,9/13/2021 8:04,9/13/2021 8:17,70566,791,1041,Fifth Ave & S Bouquet St,1086,Technology Dr & Bates St ,Subscriber
128224560,9/13/2021 8:07,9/13/2021 8:20,70665,801,1049,S 12th St & E Carson St,1054,Smithfield St & Fourth Ave,Subscriber
128224993,9/13/2021 8:11,9/13/2021 8:14,70762,201,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
128225244,9/13/2021 8:13,9/13/2021 8:23,70681,597,,BIKE 70681,,BIKE 70681,Customer
128225345,9/13/2021 8:14,9/13/2021 8:26,70789,731,1029,Alder St & S Highland Ave,,BIKE 70789,Subscriber
128225630,9/13/2021 8:17,9/13/2021 8:23,70680,367,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
128225817,9/13/2021 8:18,9/13/2021 8:26,70698,457,1088,Frazier St & Dawson St,1093,S Bouquet Ave & Sennott St,Subscriber
128225889,9/13/2021 8:19,9/13/2021 8:43,70795,1443,49951,Butler St & 36th St,1023,Liberty Ave & Baum Blvd,Subscriber
128226275,9/13/2021 8:22,9/13/2021 8:34,70983,704,1041,Fifth Ave & S Bouquet St,1088,Frazier St & Dawson St,Subscriber
128226737,9/13/2021 8:26,9/13/2021 8:28,71217,111,1061,33rd St & Penn Ave ,1061,33rd St & Penn Ave ,Customer
128226937,9/13/2021 8:28,9/13/2021 8:47,70399,1134,1041,Fifth Ave & S Bouquet St,1005,Forbes Ave & Grant St,Subscriber
128227112,9/13/2021 8:30,9/13/2021 8:41,70928,662,1048,S 18th St & Sidney St,1082,W Station Square Dr & Bessemer Court,Customer
128227131,9/13/2021 8:30,9/13/2021 8:40,70712,646,1048,S 18th St & Sidney St,1082,W Station Square Dr & Bessemer Court,Customer
128227133,9/13/2021 8:30,9/13/2021 8:38,71173,489,49301,Centre Ave & N Craig St,1041,Fifth Ave & S Bouquet St,Subscriber
128227371,9/13/2021 8:32,9/13/2021 8:41,70681,527,,BIKE 70681,1066,N Homewood Ave & Finance St (Homewood Station),Customer
128228029,9/13/2021 8:37,9/13/2021 8:42,70994,289,49641,11th St & Penn Ave,1016,17th St & Penn Ave,Subscriber
128228161,9/13/2021 8:39,9/13/2021 8:48,70950,543,1004,First Ave & B St (T Station),1002,Third Ave & Wood St,Subscriber
128228215,9/13/2021 8:39,9/13/2021 8:44,71190,312,1050,Healthy Ride Hub,,BIKE 71190,Customer
128228314,9/13/2021 8:40,9/13/2021 8:44,70822,262,1059,Burns White Center at 3 Crossings,1017,21st St & Penn Ave,Subscriber
128228378,9/13/2021 8:40,9/13/2021 8:52,71196,707,49611,24th St & Smallman St,1000,Liberty Ave & Stanwix St,Subscriber
128228383,9/13/2021 8:40,9/13/2021 8:52,71173,723,1041,Fifth Ave & S Bouquet St,1086,Technology Dr & Bates St ,Subscriber
128228468,9/13/2021 8:41,9/13/2021 9:22,70642,2454,1007,Stevenson St & Forbes Ave,49271,S Craig St & 5th Ave,Customer
128228623,9/13/2021 8:42,9/13/2021 11:36,70787,10444,49251,Schenley Dr & Forbes Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
128228746,9/13/2021 8:43,9/13/2021 8:49,70693,355,1044,Zulema St & Coltart Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128228751,9/13/2021 8:43,9/13/2021 11:11,70586,8832,1044,Zulema St & Coltart Ave,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128228753,9/13/2021 8:43,9/13/2021 8:49,70705,344,1039,Atwood St & Bates St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128228913,9/13/2021 8:45,9/13/2021 8:48,71190,200,,BIKE 71190,1061,33rd St & Penn Ave ,Customer
128229034,9/13/2021 8:46,9/13/2021 8:54,70763,482,49301,Centre Ave & N Craig St,,BIKE 70763,Subscriber
128229120,9/13/2021 8:47,9/13/2021 8:54,70680,407,1037,Frew St & Schenley Dr,1097,Tennyson Ave & Fifth Ave,Subscriber
128229499,9/13/2021 8:50,9/13/2021 8:57,70188,433,1021,Taylor St & Liberty Ave,1019,42nd St & Butler St,Subscriber
128229504,9/13/2021 8:50,9/13/2021 10:08,70925,4657,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
128229562,9/13/2021 8:51,9/13/2021 10:08,70224,4624,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
128229808,9/13/2021 8:53,9/13/2021 8:59,70687,375,1017,21st St & Penn Ave,1060,Penn Ave & 29th St,Subscriber
128229935,9/13/2021 8:54,9/13/2021 8:58,70144,259,1041,Fifth Ave & S Bouquet St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
128230109,9/13/2021 8:55,9/13/2021 9:21,70754,1544,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
128230594,9/13/2021 8:59,9/13/2021 9:03,70620,197,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
128232054,9/13/2021 9:11,9/13/2021 9:18,70983,427,1088,Frazier St & Dawson St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128232129,9/13/2021 9:11,9/13/2021 9:29,70682,1041,1026,Penn Ave & S Whitfield St,1097,Tennyson Ave & Fifth Ave,Subscriber
128232198,9/13/2021 9:12,9/13/2021 9:17,70785,283,1038,Boulevard of the Allies & Parkview Ave,1091,Semple St & Louisa St,Subscriber
128233586,9/13/2021 9:23,9/13/2021 9:30,70849,418,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
128233859,9/13/2021 9:26,9/13/2021 9:44,70612,1101,1024,S Negley Ave & Baum Blvd,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128234409,9/13/2021 9:31,9/13/2021 9:36,70766,313,1044,Zulema St & Coltart Ave,1093,S Bouquet Ave & Sennott St,Subscriber
128234521,9/13/2021 9:31,9/13/2021 9:38,70619,373,1000,Liberty Ave & Stanwix St,1007,Stevenson St & Forbes Ave,Subscriber
128234777,9/13/2021 9:33,9/13/2021 9:50,71231,985,49781,Fifth Ave & Miltenberger St,1002,Third Ave & Wood St,Customer
128234790,9/13/2021 9:33,9/13/2021 9:46,70124,734,49781,Fifth Ave & Miltenberger St,1002,Third Ave & Wood St,Customer
128234887,9/13/2021 9:34,9/13/2021 9:42,70125,499,1038,Boulevard of the Allies & Parkview Ave,1093,S Bouquet Ave & Sennott St,Subscriber
128236322,9/13/2021 9:45,9/13/2021 13:35,70841,13791,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
128236796,9/13/2021 9:49,9/13/2021 9:56,70779,423,1093,S Bouquet Ave & Sennott St,1088,Frazier St & Dawson St,Subscriber
128236935,9/13/2021 9:50,9/13/2021 9:59,70789,553,,BIKE 70789,1029,Alder St & S Highland Ave,Subscriber
128237504,9/13/2021 9:54,9/13/2021 9:58,70542,241,49271,S Craig St & 5th Ave,,BIKE 70542,Subscriber
128237786,9/13/2021 9:56,9/13/2021 10:06,70781,583,49251,Schenley Dr & Forbes Ave,1093,S Bouquet Ave & Sennott St,Subscriber
128237861,9/13/2021 9:57,9/13/2021 11:31,70510,5653,49611,24th St & Smallman St,49441,Roup Ave & Friendship Ave,Customer
128237873,9/13/2021 9:57,9/13/2021 10:00,70862,198,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
128238323,9/13/2021 10:00,9/13/2021 10:02,70974,99,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
128239410,9/13/2021 10:07,9/13/2021 10:13,70955,348,1024,S Negley Ave & Baum Blvd,1037,Frew St & Schenley Dr,Customer
128240327,9/13/2021 10:13,9/13/2021 10:20,70785,424,1091,Semple St & Louisa St,1099,Forbes Ave & S Craig St,Subscriber
128240459,9/13/2021 10:14,9/13/2021 10:22,70176,495,1099,Forbes Ave & S Craig St,1033,Ivy St & Walnut St   ,Subscriber
128241904,9/13/2021 10:24,9/13/2021 12:08,70465,6244,1044,Zulema St & Coltart Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
128242423,9/13/2021 10:27,9/13/2021 10:41,70912,837,1070,Hobart St & Wightman St,1093,S Bouquet Ave & Sennott St,Subscriber
128242671,9/13/2021 10:29,9/13/2021 10:58,70753,1713,49581,Liberty Ave & 37th St,1041,Fifth Ave & S Bouquet St,Customer
128242911,9/13/2021 10:31,9/13/2021 10:39,70958,487,1043,S Millvale Ave & Centre Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
128243590,9/13/2021 10:35,9/13/2021 10:38,70937,151,1004,First Ave & B St (T Station),1005,Forbes Ave & Grant St,Subscriber
128243951,9/13/2021 10:37,9/13/2021 11:19,70944,2509,1041,Fifth Ave & S Bouquet St,,BIKE 70944,Customer
128246379,9/13/2021 10:53,9/13/2021 10:59,70693,370,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1039,Atwood St & Bates St,Subscriber
128246732,9/13/2021 10:55,9/13/2021 11:32,70843,2189,1097,Tennyson Ave & Fifth Ave,49671,9th St & Penn Ave,Customer
128247024,9/13/2021 10:57,9/13/2021 11:01,71159,228,1091,Semple St & Louisa St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
128247135,9/13/2021 10:58,9/13/2021 11:04,70698,365,1093,S Bouquet Ave & Sennott St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
128247517,9/13/2021 11:00,9/13/2021 11:26,70750,1576,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1037,Frew St & Schenley Dr,Subscriber
128248234,9/13/2021 11:04,9/13/2021 11:20,70588,944,1032,Walnut St & College St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
128249085,9/13/2021 11:09,9/13/2021 11:17,70584,480,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),49301,Centre Ave & N Craig St,Subscriber
128249109,9/13/2021 11:09,9/13/2021 11:20,70173,676,1070,Hobart St & Wightman St,1037,Frew St & Schenley Dr,Customer
128250296,9/13/2021 11:16,9/13/2021 11:19,70517,174,1050,Healthy Ride Hub,1061,33rd St & Penn Ave ,Customer
128251320,9/13/2021 11:22,9/13/2021 11:39,70816,1006,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1039,Atwood St & Bates St,Subscriber
128252225,9/13/2021 11:28,9/13/2021 11:34,70750,382,1037,Frew St & Schenley Dr,,BIKE 70750,Customer
128253288,9/13/2021 11:34,9/13/2021 11:47,70693,777,1039,Atwood St & Bates St,1023,Liberty Ave & Baum Blvd,Subscriber
128253669,9/13/2021 11:36,9/13/2021 11:54,70305,1072,1072,Glasshouse,1072,Glasshouse,Subscriber
128254195,9/13/2021 11:39,9/13/2021 11:48,70779,557,1088,Frazier St & Dawson St,1084,Hot Metal St & Tunnel Blvd,Subscriber
128255078,9/13/2021 11:44,9/13/2021 12:05,70862,1250,1041,Fifth Ave & S Bouquet St,1033,Ivy St & Walnut St   ,Subscriber
128255919,9/13/2021 11:49,9/13/2021 11:53,70983,240,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1091,Semple St & Louisa St,Subscriber
128256027,9/13/2021 11:50,9/13/2021 12:14,70711,1473,1026,Penn Ave & S Whitfield St,1068,Forbes Ave & Murray Ave,Subscriber
128256143,9/13/2021 11:51,9/13/2021 11:56,70680,347,1097,Tennyson Ave & Fifth Ave,,BIKE 70680,Subscriber
128256770,9/13/2021 11:54,9/13/2021 12:02,70440,460,49371,E Liberty Blvd & Larimer Ave,49391,E Liberty Blvd & Negley Ave,Subscriber
128256979,9/13/2021 11:56,9/13/2021 12:00,70698,233,1038,Boulevard of the Allies & Parkview Ave,1039,Atwood St & Bates St,Subscriber
128257240,9/13/2021 11:57,9/13/2021 12:15,70279,1052,1086,Technology Dr & Bates St ,1041,Fifth Ave & S Bouquet St,Customer
128257388,9/13/2021 11:58,9/13/2021 12:00,70185,107,1094,O'Hara St & Desoto St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
128257463,9/13/2021 11:58,9/13/2021 12:37,70954,2341,1010,10th St & Penn Ave,49621,14th St & Penn Ave,Customer
128257676,9/13/2021 12:00,9/13/2021 14:26,70610,8784,1001,Forbes Ave & Market Square,1000,Liberty Ave & Stanwix St,Customer
128257937,9/13/2021 12:01,9/13/2021 13:58,70613,6994,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),Customer
